el franquismo	"Francoism, Franco regime"
la preservación	"preservation, conservation"
*** 3241 - 3250 (/course/195609/spanish-nouns-1-2/325/)	
el cisne	"swan, poet, musician"
(el)(la) terminal	"terminal, terminus (f)"
la abertura	"aperture, opening, vent"
el budismo	"buddhism, Buddhism"
el destierro	"banishment, exile"
la incursión	"incursion, raid, foray"
el porte	"comportment, poise, bearing"
el enclave	"enclave, gated community, settlement"
la erupción	"eruption, rash, outbreak"
el despido	"dismissal, redundancy, sacking"
*** 3251 - 3260 (/course/195609/spanish-nouns-1-2/326/)	
el nitrógeno	nitrogen
la intersección	intersection
el ademán	"gesture, flourish, motion"
el banquero	banker
el roble	"oak, ox, machine"
la xenofobia	xenophobia
la deidad	"deity, godhead, divinity"
el observatorio	observatory
el brote	"outbreak, bud, sprout"
la limosna	"charity, alms, dole"
*** 3261 - 3270 (/course/195609/spanish-nouns-1-2/327/)	
la lechuza	"owl, barn owl, screech owl"
el calcio	calcium
la encarnación	"embodiment, incarnation, personification"
la productora	producer
el telón	"curtain, length of cloth, large piece of cloth"
la goma	"gum, rubber, rubber band"
la reivindicación	"recognition, acceptance, granting"
la mierda	"crap, shit, bullshit"
el mayordomo	"butler, steward, majordomo"
el insecto	insect
*** 3271 - 3280 (/course/195609/spanish-nouns-1-2/328/)	
la cronología	"chronology, date system, calendar"
el dominó	"domino, dominoes"
el precedente	"precedent, original"
el quinientos	five hundred
el gusano	"worm, earthworm, caterpillar"
el inventario	"inventory, count, stock"
la adjudicación	"adjudication, award, allocation"
el diplomático	"diplomat, diplomatist"
la fiscalidad	"taxation, taxation system, tax law"
el relámpago	"flash, lightning, lightning bolt"
*** 3281 - 3290 (/course/195609/spanish-nouns-1-2/329/)	
la neutralidad	neutrality
la consonancia	"consonance, accordance"
el enigma	"enigma, puzzle, riddle"
la remodelación	"remodeling, reorganization, restructuring"
el teorema	theorem
el jugo	"juice, essence, full meaning"
el opositor	"opposition, opponent, candidate"
el imperialismo	imperialism
la amada	"ladylove, inamorata"
la cúspide	"apex, cusp, peak"
*** 3291 - 3300 (/course/195609/spanish-nouns-1-2/330/)	
el zar	"czar, tsar, tzar"
el marfil	"ivory, enamel, off-white"
el fax	"fax, facsimile"
la marquesa	"marchioness, marquise"
la multiplicación	"multiplication, proliferation"
la severidad	"severity, harshness, strictness"
el arsenal	"arsenal, armory, store of weapons"
el gorro	"cloth cap, knitted hat, riding cap"
la munición	"ammunition, munition, pellets"
la oliva	olive
*** 3301 - 3310 (/course/195609/spanish-nouns-1-2/331/)	
el azufre	"sulfur, brimstone, sulphur UK"
la clonación	cloning
el mandado	"errand, cock, dick"
la descentralización	decentralization
el noroeste	northwest
el caldo	"stock, broth, soup"
el sobrenombre	nickname
la aura	aura
la abra	"crack, fissure, pass"
la rigidez	"rigidity, stiffness, harshness"
*** 3311 - 3320 (/course/195609/spanish-nouns-1-2/332/)	
la trilogía	trilogy
la dilema	"dilemma, quandary, double bind"
la prefectura	prefecture
la anécdota	"anecdote, footnote"
la audacia	"audacity, boldness, fearlessness"
el tallo	"stalk, stem, shaft"
(el)(la) cronista	"chronicler, reporter, journalist"
el espesor	"thickness, density"
la industrialización	industrialization
el poniente	"west, west wind, westerly wind"
*** 3321 - 3330 (/course/195609/spanish-nouns-1-2/333/)	
el rapero	rapper
el veterano	veteran
el armario	"armoire, cupboard, hulk"
la eliminatoria	"knockout, heat, preliminary round"
la peregrinación	"pilgrimage, peregrination, excursion"
la enfermera	nurse
la computadora	computer
el rencor	"rancor, bad blood, grudge"
el aprendiz; la aprendiz	"trainee, learner, apprentice"
el juguete	"toy, plaything, puppet"
*** 3331 - 3340 (/course/195609/spanish-nouns-1-2/334/)	
el azul	"blue, blueness"
el médico	"physician, doctor, medico"
la subvención	"subsidy, subvention, grant"
el trago	"swallow, drink"
la cota	"level, maximum / minimum value, height"
el desgaste	"wear, weathering, wear and tear"
el atardecer	"dusk, twilight, evening"
la prometida	"fiancée, fiancee"
el compuesto	compound
la contención	"containment, contention, restraint"
*** 3341 - 3350 (/course/195609/spanish-nouns-1-2/335/)	
la naturalidad	"naturalness, simplicity, ease"
la frescura	"freshness, coolness, newness"
el anteproyecto	"draft, draft bill"
el ídolo	idol
el mosquito	"mosquito, midge, gnat"
el emisor	transmitter
el brasileño	Brazilian
la destitución	"recall, removal, dismissal"
la simetría	symmetry
la granada	"grenade, pomegranate, shell"
*** 3351 - 3360 (/course/195609/spanish-nouns-1-2/336/)	
los presentados	those presented or submitted (pl)
el largometraje	"feature film, feature length, full-length film"
la malicia	"malice, mischievousness, maliciousness"
la anulación	"annulment, nullification, cancellation"
el puño	"fist, hilt, handle"
(el)(la) pariente	"relative, relation, kinsman"
el patriotismo	patriotism
el banquete	"banquet, feast, repast"
la linterna	"lantern, lamp, torch"
el lodo	"mud, sludge, mire"
*** 3361 - 3370 (/course/195609/spanish-nouns-1-2/337/)	
la faceta	"facet, side"
la corbata	"tie, necktie, forestage"
la expectativa	"expectancy, expectation, hope"
el lapso	"span, lapse, time"
la dote	"dowry, portion, endowment"
la intolerancia	"intolerance, bigotry"
el mico	"mico, marmoset"
el cubo	"cube, hub, bucket"
la cortina	"curtain, screen, smoke screen"
el levante	"east, easterly wind"
*** 3371 - 3380 (/course/195609/spanish-nouns-1-2/338/)	
la pronunciación	"pronunciation, utterance"
el beneplácito	"approval, consent, pleasure"
el doblaje	dubbing
la comunión	"communion, understanding"
la sepultura	"sepulture, grave, burial"
el fichaje	"signing, signing up, recruit"
la particularidad	"particularity, peculiarity, distinctive feature"
el plátano	"plantain, banana"
la víbora	"viper, adder, serpent"
la delicadeza	"delicacy, finesse, daintiness"
*** 3381 - 3390 (/course/195609/spanish-nouns-1-2/339/)	
la similitud	similarity
la dame	Dame
el interrogatorio	"interrogatory, examination, questioning"
el lomo	"back, loin, spine"
la alcoba	"bedroom, bedchamber, compartment"
las entregas	"delivery, installment, surrender"
la retaguardia	"rear, rearguard, the rear"
el aplauso	"applause, praise, congratulations"
la aeronave	"aircraft, airship"
el martirio	"martyrdom, agony, hell"
*** 3391 - 3400 (/course/195609/spanish-nouns-1-2/340/)	
la tarifa	"rate, tariff, fare"
la bodega	"wine cellar, cellar, warehouse"
el exterminio	extermination
el sauce	willow
el nodo	node
el detective; la detective	"detective, sleuth"
el cacao	"cacao, cocoa, Theobroma cacao"
la penitencia	"penitence, penance, punishment"
el bautismo	"baptism, christening"
la reunificación	reunification
*** 3401 - 3410 (/course/195609/spanish-nouns-1-2/341/)	
el cartón	"board, paperboard, cardboard"
la terminología	terminology
la codificación	"codification, coding, code"
el triángulo	triangle
el botín	"booty, loot, spoil"
el carruaje	"carriage, chariot, coach"
(el)(la) centrocampista	midfield player
el paté	"pâté, spread"
el saliente	"projection, salient, protrusion"
el test	test
*** 3411 - 3420 (/course/195609/spanish-nouns-1-2/342/)	
la exaltación	"exaltation, elevation, elation"
la cuadra	"block, stable, quarter"
el rebaño	"herd, flock, sheep"
el ganso	"goose, gander"
el telescopio	telescope
la ojeada	"glance, peek, look"
el gorrión	sparrow
la agilidad	"agility, quickness, nimbleness"
el ímpetu	"momentum, impetus, rush"
la comitiva	"retinue, cortege, suite"
*** 3421 - 3430 (/course/195609/spanish-nouns-1-2/343/)	
el caracol	"snail, seashell, cochlea"
el sótano	"basement, cellar"
la valla	"fence, hurdle, hoarding"
la humillación	"humiliation, abasement, mortification"
el romanticismo	"romanticism, Romanticism, romance"
la rebeldía	"rebellion, revolt, default"
el talante	"mood, will, humour"
el gorro; la gorra	"cap, baseball cap, bonnet"
la ecología	"ecology, environmental protection, green issues"
la conmemoración	"remembrance, commemoration"
*** 3431 - 3440 (/course/195609/spanish-nouns-1-2/344/)	
(el)(la) gobernante	ruler
el tranvía	"tram, trolley, streetcar"
la mantenida	concubine
la adicción	addiction
la carcajada	"laugh, burst of laughter, belly laugh"
la fosa	"pit, fossa, fosse"
la acera	"sidewalk, pavement, footpath"
el feudo	"feud, fief, manor"
el invento	"invention, fabrication"
la reanudación	"resumption, renewal"
*** 3441 - 3450 (/course/195609/spanish-nouns-1-2/345/)	
el nervio	"nerve, rib, arch rib"
el torrente	"torrent, stream, flood"
el flanco	"flank, side, wing"
la tiranía	tyranny
la ración	"ration, portion, allowance"
la relatividad	relativity
el folclore	folklore
el recuento	"count, re-counting"
el relleno	"filling, filler, padding"
el pene	"penis, peepee, dick"
*** 3451 - 3460 (/course/195609/spanish-nouns-1-2/346/)	
la verificación	"verification, check, proof"
el apóstol	"apostle, preacher"
el padrino	"sponsor, godfather, second"
la amabilidad	"kindness, friendliness, graciousness"
la contracción	"contraction, shrinkage, shrinking"
la abeja	"drone, bee, honeybee"
el dinamismo	"dynamism, drive, energy"
la cebolla	onion
el exterior	"outside, exterior"
la maría	"Mary, pot, grass"
*** 3461 - 3470 (/course/195609/spanish-nouns-1-2/347/)	
la choza	"shack, hut, hovel"
la aptitud	"aptitude, ability, fitness"
la amnistía	amnesty
la fermentación	"fermentation, ferment"
el simbolismo	symbolism
el cordón	"cordon, cord, lace"
el patriarca	patriarch
la solidez	"fastness, solidity, strength"
la morfología	morphology
el topónimo	place name
*** 3471 - 3480 (/course/195609/spanish-nouns-1-2/348/)	
el cortometraje	"short, short film"
el escuadrón	"squadron, troop"
la cápsula	"capsule, boll, seed pod"
el filtro	"filter, strainer, block"
la mantequilla	butter
la velada	"evening event, soiree"
la infanta	infanta
el status	status
el boxeo	boxing
la frialdad	"coldness, frigidity, indifference"
*** 3481 - 3490 (/course/195609/spanish-nouns-1-2/349/)	
el sondeo	"probe, probing, sounding"
la veracidad	"truthfulness, veracity, sincerity"
la manta	"blanket, rug, shawl"
la terminación	"completion, termination, ending"
la reorganización	"reorganization, restructuring"
la retención	"retention, withholding, holdup"
la exención	"exemption, immunity"
la culpabilidad	"culpability, guiltiness, guilt"
la metafísica	"metaphysics, metaphysician, metaphysical"
el rascacielos	"skyscraper, high-rise"
*** 3491 - 3500 (/course/195609/spanish-nouns-1-2/350/)	
el delegado	"delegate, deputy"
el rugby	rugby
la fábula	"fable, story, fib"
la milicia	"militia, military"
la arrogancia	"arrogance, pride, haughtiness"
el equipaje	"baggage, luggage, equipment"
la cavidad	"cavity, hollow, hole"
la col	"cabbage, kale, cole"
el macizo	"massif, clump, bed"
la siembra	"sowing, seedtime, sown land"
*** 3501 - 3510 (/course/195609/spanish-nouns-1-2/351/)	
el cómplice; la cómplice	"accomplice, abettor, party"
el adelanto	"advance, advancement, development"
la diversificación	diversification
la molestia	"hassle, nuisance, trouble"
el prelado	prelate
el gaucho	South American cowboy
el limón	lemon
el vacuno	cattle
el ajo	"garlic, clove of garlic"
la culminación	"culmination, climax, finalisation"
*** 3511 - 3520 (/course/195609/spanish-nouns-1-2/352/)	
el evangelio	"gospel, gospel truth, Gospel"
la natalidad	"birth rate, natality"
la honestidad	"honesty, truthfulness"
la progresión	"progression, advance"
el agotamiento	"exhaustion, depletion, exhausting"
la argumentación	"argumentation, argument, reasoning"
el aula	"classroom, schoolroom, lecture theatre"
el desmantelamiento	"dismantling, dismantlement"
el antecesor	"ancestor, predecessor"
la mudanza	"removal, move, change"
*** 3521 - 3530 (/course/195609/spanish-nouns-1-2/353/)	
la doctora	female doctor
el ranking	ranking
el combustible	"fuel, combustible"
el bit	bit
la médula	"marrow, medulla, pith"
la apropiación	appropriation
el vistazo	"look, glance, peek"
el cero	"zero, nil, nothing"
el logo	logo
la negligencia	"neglect, negligence, dereliction"
*** 3531 - 3540 (/course/195609/spanish-nouns-1-2/354/)	
la objetividad	"objectivity, detachment, impartiality"
el medicamento	"medicine, drug, medicament"
los fines	ends (pl)
la ovación	"ovation, acclaim"
la cuba	"tub, barrel, cask"
la computación	"computing, information technology, computer studies"
el sorteo	"draw, lot, raffle"
la inundación	"flood, flooding, inundation"
la diabetes	diabetes
el pívot; la pívot	"centre, center (basketball position)"
*** 3541 - 3550 (/course/195609/spanish-nouns-1-2/355/)	
el acrónimo	"acronym, contraction"
la fragmentación	fragmentation
el cortejo	"cortege, courtship, procession"
el psiquiatra; la psiquiatra	psychiatrist
la hospitalidad	hospitality
la militancia	"militancy, active membership, political affiliation"
el collar	"necklace, collar, hose-clip"
el restablecimiento	"restoration, recovery, revival"
la facturación	"billing, invoicing, turnover"
el crepúsculo	"dusk, twilight, gloaming"
*** 3551 - 3560 (/course/195609/spanish-nouns-1-2/356/)	
la jefatura	"leadership, headquarters, command"
la turba	"peat, mob, turf"
la recreación	recreation
la semifinal	semifinal
el decorado	"set, scene"
los víveres	"supplies, provision (pl)s"
el cráter	crater
el lápiz	"pencil, light pen"
el libreto	"libretto, screenplay, script"
la monja	"nun, sister"
*** 3561 - 3570 (/course/195609/spanish-nouns-1-2/357/)	
el peaje	"toll, toll barrier, toll gate"
la distorsión	"distortion, twisting, sprain"
el enriquecimiento	"enrichment, new-found prosperity, enriching"
el alejamiento	"growing apart, rift, distancing"
la lámina	"lamina, sheet, plate"
el trecho	"stretch, distance, section"
la reverencia	"reverence, bow, curtsy"
la conmoción	"commotion, shock, stir"
las trece	"thirteen o'clock, thirteen hundred hours"
la ofrenda	"offering, gift, oblation"
*** 3571 - 3580 (/course/195609/spanish-nouns-1-2/358/)	
la simplicidad	"simplicity, ingenuousness"
el campanario	"bell tower, belfry, steeple"
la torpeza	"awkwardness, clumsiness, inability"
la nieta	"granddaughter, grandchild"
el caserío	"hamlet, homestead, group of houses"
el callejón	"alley, passageway, alleyway"
la vestimenta	"clothing, outfit, clothes"
la mandíbula	"mandible, jaw"
el genoma	genome
la estupidez	"stupidity, foolishness, idiocy"
*** 3581 - 3590 (/course/195609/spanish-nouns-1-2/359/)	
la consagración	"consecration, recognition, dedication"
el licor	"liqueur, spirit, liquor"
el forastero	"outsider, stranger, visitor"
el pescador	"fisherman, fisher, fisherwoman"
la supremacía	supremacy
la brevedad	"brevity, briefness, shortness"
el rocío	"dew, spray, mist"
el faro	"beacon, headlight, lighthouse"
el júbilo	"joy, elation, jubilance"
el ascensor	"lift, elevator, lift UK"
*** 3591 - 3600 (/course/195609/spanish-nouns-1-2/360/)	
la pacificación	pacification
el fervor	"fervor, fervency, zeal"
la providencia	"providence, ruling, decision"
la tonalidad	"tonality, tone, color-scheme"
la bandada	"bevy, flock, flight"
el vago	slacker
la conjunción	conjunction
la provocación	"provocation, incitement, taunt"
la armada	"armada, navy"
el mediador	mediator
*** 3601 - 3610 (/course/195609/spanish-nouns-1-2/361/)	
la romería	"pilgrimage, romería (local religious festivities)"
(el)(la) deportista	"sportsman, sportswoman, sportsperson"
la emancipación	"emancipation, enfranchisement"
la franquicia	"franchise, exemption"
el adjetivo	adjective
el vocablo	"word, term"
la invitada	"guest, invite"
la natación	"swimming, swim"
los pedidos	order (pl)
